Name,SUBDIVISION,YEAR,ANNUAL,Jan-Feb,Mar-May,June-September,Oct-Dec
ROW331,Naga Mani Mizo Tripura,1903,2230.9,47,345.2,1595.5,243.2
ROW332,Naga Mani Mizo Tripura,1904,2519.6,49.2,568.3,1678.2,223.9
ROW333,Naga Mani Mizo Tripura,1905,2527.5,44.4,661.8,1539.8,281.5
ROW334,Naga Mani Mizo Tripura,1906,2514.5,78.5,474.2,1770.9,190.9
ROW335,Naga Mani Mizo Tripura,1907,2121.8,69.5,437.9,1442.5,171.9
ROW336,Naga Mani Mizo Tripura,1908,2319.2,41.4,397.5,1581.2,299.1
ROW337,Naga Mani Mizo Tripura,1909,2308.8,10.7,440,1550,308.1
ROW338,Naga Mani Mizo Tripura,1910,2268.1,36.9,397.1,1625.8,208.3
ROW339,Naga Mani Mizo Tripura,1911,2479.8,59.2,574.8,1602.1,243.7
ROW340,Naga Mani Mizo Tripura,1912,2308.9,37.7,656.2,1394.9,220.1
ROW341,Naga Mani Mizo Tripura,1913,2613.1,67.7,512.1,1717.1,316.2
ROW342,Naga Mani Mizo Tripura,1914,2529.1,98.3,662.1,1543.5,225.2
ROW343,Naga Mani Mizo Tripura,1915,2819.9,49.4,737.2,1764.1,269.2
ROW344,Naga Mani Mizo Tripura,1916,2554.9,30.7,381.6,1663,479.6
ROW345,Naga Mani Mizo Tripura,1917,2222.2,83.1,436.4,1491.4,211.3
ROW346,Naga Mani Mizo Tripura,1918,3013.2,9.9,725.3,2145.5,132.5
ROW347,Naga Mani Mizo Tripura,1919,2048.1,35.6,301.1,1509.8,201.6
ROW348,Naga Mani Mizo Tripura,1920,2375.7,61.9,584.3,1582.7,146.8
ROW349,Naga Mani Mizo Tripura,1921,2638.2,71,628.7,1644.7,293.8
ROW350,Naga Mani Mizo Tripura,1922,2462.7,13,318.7,1916.2,214.8
ROW351,Naga Mani Mizo Tripura,1923,2685.5,64.9,525.8,1781.5,313.3
ROW352,Naga Mani Mizo Tripura,1924,2701.7,48.9,480.1,1779.7,393
ROW353,Naga Mani Mizo Tripura,1925,2447.4,79.4,616.1,1544.2,207.7
ROW354,Naga Mani Mizo Tripura,1926,2463.2,94.1,562.3,1567.7,239.1
ROW355,Naga Mani Mizo Tripura,1927,2887.3,144.9,661.9,1852.7,227.8
ROW356,Naga Mani Mizo Tripura,1928,2472.4,32.8,426.6,1722,291
ROW357,Naga Mani Mizo Tripura,1929,2859.4,46,723.7,1930.3,159.4
ROW358,Naga Mani Mizo Tripura,1930,2487.4,76.2,491.6,1587.1,332.5
ROW359,Naga Mani Mizo Tripura,1931,2461.2,55.7,530.1,1573.3,302.1
ROW360,Naga Mani Mizo Tripura,1932,2761.8,75.8,584.9,1870.5,230.6
ROW361,Naga Mani Mizo Tripura,1933,2451.8,22.2,499.7,1802.8,127.1
ROW362,Naga Mani Mizo Tripura,1934,3040.8,151.1,561.4,1890.5,437.8
ROW363,Naga Mani Mizo Tripura,1935,2543.3,48.9,388.2,1946.1,160.1
ROW364,Naga Mani Mizo Tripura,1936,2917.2,92.4,821.6,1765,238.2
ROW365,Naga Mani Mizo Tripura,1937,2741.7,60.1,459.8,1924.8,297
ROW366,Naga Mani Mizo Tripura,1938,2971.7,58.4,716.4,1841.3,355.6
ROW367,Naga Mani Mizo Tripura,1939,2608.4,61.9,512.6,1803.1,230.8
ROW368,Naga Mani Mizo Tripura,1940,2526.9,74.9,592,1673.4,186.6
ROW369,Naga Mani Mizo Tripura,1941,2966.1,77.2,853.8,1839.7,195.4
ROW370,Naga Mani Mizo Tripura,1942,2680.8,21.7,634.4,1814.6,210.1
ROW371,Naga Mani Mizo Tripura,1943,2428,97.2,485.3,1758.7,86.8
ROW372,Naga Mani Mizo Tripura,1944,2877.2,111.6,520.1,2129.9,115.6
ROW373,Naga Mani Mizo Tripura,1945,3051.8,129.6,592.3,2057.7,272.2
ROW374,Naga Mani Mizo Tripura,1946,3036.1,19.1,779.2,1868.2,369.6
ROW375,Naga Mani Mizo Tripura,1947,3210.5,7.3,594.7,2271.1,337.4
ROW376,Naga Mani Mizo Tripura,1948,2822,70.6,729.2,1807.1,215.1
ROW377,Naga Mani Mizo Tripura,1949,2976.3,20.7,857.2,1914.9,183.5
ROW378,Naga Mani Mizo Tripura,1950,2422.9,72,374.3,1647.5,329.1
ROW379,Naga Mani Mizo Tripura,1951,2609.4,4.1,656.2,1562.8,386.3
ROW380,Naga Mani Mizo Tripura,1952,2810.9,16.1,651.2,1742.7,400.9
ROW381,Naga Mani Mizo Tripura,1953,2661.7,23.9,641.9,1826,169.9
ROW382,Naga Mani Mizo Tripura,1954,2905,65.2,503.2,2031.2,305.4
ROW383,Naga Mani Mizo Tripura,1955,2865.3,11.9,655.5,1789.1,408.8
ROW384,Naga Mani Mizo Tripura,1956,3022.7,19.6,691.7,2015.8,295.6
ROW385,Naga Mani Mizo Tripura,1957,2303.9,119.7,415.1,1618.3,150.8
ROW386,Naga Mani Mizo Tripura,1958,1968.5,93.4,512.6,1119,243.5
ROW387,Naga Mani Mizo Tripura,1959,2327.6,117.6,482,1371.2,356.8
ROW388,Naga Mani Mizo Tripura,1960,1800,6.1,252.9,1323.5,217.5
ROW389,Naga Mani Mizo Tripura,1961,1901.2,47,482.3,1250.6,121.3
ROW390,Naga Mani Mizo Tripura,1962,1822.5,37.8,301.8,1352.5,130.4
ROW391,Naga Mani Mizo Tripura,1963,2970,4.6,508.5,2075.8,381.1
ROW392,Naga Mani Mizo Tripura,1964,2328.8,41.1,651.7,1297.5,338.5
ROW393,Naga Mani Mizo Tripura,1965,2031,63.4,264.8,1479.1,223.7
ROW394,Naga Mani Mizo Tripura,1966,2478.7,17.7,315.4,1832.6,313
ROW395,Naga Mani Mizo Tripura,1967,2230,85.1,573.1,1375,196.8
ROW396,Naga Mani Mizo Tripura,1968,2110,38.2,476.9,1497.3,97.6
ROW397,Naga Mani Mizo Tripura,1969,3610.1,22.5,387.9,3050.2,149.5
ROW398,Naga Mani Mizo Tripura,1970,4316.3,352.1,579.6,2841.3,543.3
ROW399,Naga Mani Mizo Tripura,1971,3080.9,96,573,2141.5,270.4
ROW400,Naga Mani Mizo Tripura,1972,1353.9,50.8,346.9,898.7,57.5
ROW401,Naga Mani Mizo Tripura,1973,2106.1,62.8,493.6,1183.8,365.9
ROW402,Naga Mani Mizo Tripura,1974,2329.6,11.3,478.2,1590.3,249.8
ROW403,Naga Mani Mizo Tripura,1975,2209.8,25.7,425.4,1407.2,351.5
ROW404,Naga Mani Mizo Tripura,1976,2651.3,54.6,588.6,1909,99.1
ROW405,Naga Mani Mizo Tripura,1977,2358.6,49.1,715.2,1389.9,204.4
ROW406,Naga Mani Mizo Tripura,1978,2150.6,4.7,648.5,1405.4,92
ROW407,Naga Mani Mizo Tripura,1979,1749.2,9.6,287.1,1314.4,138.1
ROW408,Naga Mani Mizo Tripura,1980,2304.9,49.6,708.8,1377.2,169.3
ROW409,Naga Mani Mizo Tripura,1981,2072.3,52.9,751,1214.2,54.2
ROW410,Naga Mani Mizo Tripura,1982,2027.5,54.9,401.7,1496.3,74.6
ROW411,Naga Mani Mizo Tripura,1983,2588.1,68.5,951.1,1343.1,225.4
ROW412,Naga Mani Mizo Tripura,1984,2454,19.2,869.2,1407.3,158.3
ROW413,Naga Mani Mizo Tripura,1985,2105.3,42.6,627.5,1364.3,70.9
ROW414,Naga Mani Mizo Tripura,1986,2342.2,16.1,434.1,1422.8,469.2
ROW415,Naga Mani Mizo Tripura,1987,2361.2,20.8,408.8,1679.3,252.3
ROW416,Naga Mani Mizo Tripura,1988,2820.2,34,695.6,1712.4,378.2
ROW417,Naga Mani Mizo Tripura,1989,2359.1,27.8,363.2,1607.6,360.5
ROW418,Naga Mani Mizo Tripura,1990,2582.2,32.7,787.1,1452,310.4
ROW419,Naga Mani Mizo Tripura,1991,2851.9,69.4,937,1467.2,378.3
ROW420,Naga Mani Mizo Tripura,1992,2221.5,71.5,369.2,1503.7,277.1
ROW421,Naga Mani Mizo Tripura,1993,2881.7,150.4,747.6,1802.3,181.4
ROW422,Naga Mani Mizo Tripura,1994,1712.5,39.6,484.7,1059.2,129
ROW423,Naga Mani Mizo Tripura,1995,2340.1,41.9,375.2,1637.8,285.2
ROW424,Naga Mani Mizo Tripura,1996,2194.6,38.1,535.4,1413.9,207.2
ROW425,Naga Mani Mizo Tripura,1997,2212.1,35,501.4,1568,107.7
ROW426,Naga Mani Mizo Tripura,1998,2225.4,59.7,653.2,1367.8,144.7
ROW427,Naga Mani Mizo Tripura,1999,2232.9,2.2,457.3,1510.9,262.5
ROW428,Naga Mani Mizo Tripura,2000,2363.9,48.6,746.9,1357.9,210.5
ROW429,Naga Mani Mizo Tripura,2001,2149.2,48.4,436.2,1332.6,332
ROW430,Naga Mani Mizo Tripura,2002,2242.4,22.5,645.2,1397.9,176.8
ROW431,Naga Mani Mizo Tripura,2003,2162.3,15.3,502.5,1423.4,221.1
ROW432,Naga Mani Mizo Tripura,2004,2353.7,7.5,563.5,1643.1,139.6
ROW433,Naga Mani Mizo Tripura,2005,1836.7,21.4,453.7,1141.2,220.4
ROW434,Naga Mani Mizo Tripura,2006,1872.2,13,498.8,1253.3,107.1
ROW435,Naga Mani Mizo Tripura,2007,2538.3,62.6,525.8,1676.7,273.2
ROW436,Naga Mani Mizo Tripura,2008,1748.9,44.5,305.3,1243,156.1
ROW437,Naga Mani Mizo Tripura,2009,1737.7,3.2,330.1,1219.9,184.5
ROW438,Naga Mani Mizo Tripura,2010,2295.2,8.9,541.3,1482.1,262.9
ROW439,Naga Mani Mizo Tripura,2011,1892.2,16.2,467.4,1313.4,95.2
ROW440,Naga Mani Mizo Tripura,2012,1923,34.7,427.3,1267.7,193.3
ROW441,Naga Mani Mizo Tripura,2013,1557.1,5.9,428.9,995.2,127.1
ROW442,Naga Mani Mizo Tripura,2014,1599.9,22.2,267.5,1237.2,73
ROW443,Naga Mani Mizo Tripura,2015,1922.2,28.6,473.4,1287.6,132.6
ROW444,Naga Mani Mizo Tripura,2016,1956.4,42,478.7,1229,206.7
ROW445,Naga Mani Mizo Tripura,2017,2805.3,12.7,599.6,1829.7,363.3
ROW446,Sub Himalayan West Bengal & Sikkim,1901,2113.1,41.3,238.8,1757,76
ROW447,Sub Himalayan West Bengal & Sikkim,1902,3180.3,1.9,484.5,2613.9,80
ROW448,Sub Himalayan West Bengal & Sikkim,1903,2404.3,14.2,201.8,2046.7,141.6
ROW449,Sub Himalayan West Bengal & Sikkim,1904,2169.9,32.6,458.8,1503.7,174.8
ROW450,Sub Himalayan West Bengal & Sikkim,1905,3005,43.2,446.9,2405.6,109.3
ROW451,Sub Himalayan West Bengal & Sikkim,1906,2617.9,58.5,241.5,2169,148.9
ROW452,Sub Himalayan West Bengal & Sikkim,1907,2530,31.2,336.1,2112.8,49.9
ROW453,Sub Himalayan West Bengal & Sikkim,1908,1988.2,43.5,378.6,1527.8,38.3
ROW454,Sub Himalayan West Bengal & Sikkim,1909,2670.2,10.7,339.7,2177.6,142.2
ROW455,Sub Himalayan West Bengal & Sikkim,1910,3046.1,19.9,291,2535.8,199.4
ROW456,Sub Himalayan West Bengal & Sikkim,1911,3194.1,29.6,473.3,2352.3,338.9
ROW457,Sub Himalayan West Bengal & Sikkim,1912,2793.7,14.3,493.8,2030.2,255.4
ROW458,Sub Himalayan West Bengal & Sikkim,1913,2934.9,35.8,400.1,2287.3,211.7
ROW459,Sub Himalayan West Bengal & Sikkim,1914,2414.3,72.2,396,1888,58.1
ROW460,Sub Himalayan West Bengal & Sikkim,1915,2505,53.9,489.5,1831.5,130.1
ROW461,Sub Himalayan West Bengal & Sikkim,1916,3476.8,24.2,479.4,2756.6,216.6
ROW462,Sub Himalayan West Bengal & Sikkim,1917,2841.8,22.4,264.6,2198.4,356.4
ROW463,Sub Himalayan West Bengal & Sikkim,1918,2981.7,2.3,465.4,2478.3,35.7
ROW464,Sub Himalayan West Bengal & Sikkim,1919,2544.4,24.6,276.7,2066.1,177
ROW465,Sub Himalayan West Bengal & Sikkim,1920,2884.1,25,295.4,2402.5,161.2
ROW466,Sub Himalayan West Bengal & Sikkim,1921,3513.3,43.9,715.4,2560.4,193.6
ROW467,Sub Himalayan West Bengal & Sikkim,1922,3001.7,20.3,268.1,2620.3,93
ROW468,Sub Himalayan West Bengal & Sikkim,1923,2488.9,40.2,444.5,1925.4,78.8
ROW469,Sub Himalayan West Bengal & Sikkim,1924,2950.8,4.3,379.7,2355.3,211.5
ROW470,Sub Himalayan West Bengal & Sikkim,1925,2886.5,9.1,559.3,2233.2,84.9
ROW471,Sub Himalayan West Bengal & Sikkim,1926,2637.6,15.6,346.3,2162.8,112.9
ROW472,Sub Himalayan West Bengal & Sikkim,1927,2732.2,54.9,401.3,2152.1,123.9
ROW473,Sub Himalayan West Bengal & Sikkim,1928,2869,37.3,308.8,2250.8,272.1
ROW474,Sub Himalayan West Bengal & Sikkim,1929,2931.3,51.7,399.3,1942,538.3
ROW475,Sub Himalayan West Bengal & Sikkim,1930,2184.2,37.5,305.3,1646.6,194.8
ROW476,Sub Himalayan West Bengal & Sikkim,1931,2876.4,12.5,423.1,2311.5,129.3
ROW477,Sub Himalayan West Bengal & Sikkim,1932,2715.6,10,336.9,2057.8,310.9
ROW478,Sub Himalayan West Bengal & Sikkim,1933,2514.1,25.9,318.9,2015,154.3
ROW479,Sub Himalayan West Bengal & Sikkim,1934,2612.9,70.7,314.7,2065.3,162.2
ROW480,Sub Himalayan West Bengal & Sikkim,1935,2785.1,37.9,289.7,2431.4,26.1
ROW481,Sub Himalayan West Bengal & Sikkim,1936,2660.3,12.6,407.2,2118.9,121.6
ROW482,Sub Himalayan West Bengal & Sikkim,1937,2568.3,68.6,336.1,1803.3,360.3
ROW483,Sub Himalayan West Bengal & Sikkim,1938,3249.2,9,544.7,2588.6,106.9
ROW484,Sub Himalayan West Bengal & Sikkim,1939,2591,19.8,280.8,2137.3,153.1
ROW485,Sub Himalayan West Bengal & Sikkim,1940,2320.2,54.3,363,1878.6,24.3
ROW486,Sub Himalayan West Bengal & Sikkim,1941,2717.9,10.1,476.9,2049.9,181
ROW487,Sub Himalayan West Bengal & Sikkim,1942,2365.3,26.1,486.4,1795.5,57.3
ROW488,Sub Himalayan West Bengal & Sikkim,1943,2917.6,80.8,424.9,2367.4,44.5
ROW489,Sub Himalayan West Bengal & Sikkim,1944,2583.2,52.8,408.6,2062.8,59
ROW490,Sub Himalayan West Bengal & Sikkim,1945,2755.4,49.1,432.6,2036.5,237.2
ROW491,Sub Himalayan West Bengal & Sikkim,1946,2768.4,11.6,465.7,1986.1,305
ROW492,Sub Himalayan West Bengal & Sikkim,1947,2534.2,2.4,340.5,2047,144.3
ROW493,Sub Himalayan West Bengal & Sikkim,1948,2936.5,16,557.3,2119,244.2
ROW494,Sub Himalayan West Bengal & Sikkim,1949,3287.6,35.1,647.8,2288.1,316.6
ROW495,Sub Himalayan West Bengal & Sikkim,1950,2762.6,19.9,286.7,2324.5,131.5
ROW496,Sub Himalayan West Bengal & Sikkim,1951,2683.2,1.5,331.8,2154.6,195.3
ROW497,Sub Himalayan West Bengal & Sikkim,1952,3270.9,23.5,669.8,2404.4,173.2
ROW498,Sub Himalayan West Bengal & Sikkim,1953,2594,38.9,405.8,2039.1,110.2
ROW499,Sub Himalayan West Bengal & Sikkim,1954,3055.7,25.9,390,2550,89.8
ROW500,Sub Himalayan West Bengal & Sikkim,1955,2992.8,7.4,326.6,2596.8,62
ROW501,Sub Himalayan West Bengal & Sikkim,1956,2885.4,16.2,628.4,1991.3,249.5
ROW502,Sub Himalayan West Bengal & Sikkim,1957,2225.5,111.9,203.8,1824.6,85.2
ROW503,Sub Himalayan West Bengal & Sikkim,1958,2820.2,25.6,404.8,2239.4,150.4
ROW504,Sub Himalayan West Bengal & Sikkim,1959,2580.2,105.5,394.6,1734.1,346
ROW505,Sub Himalayan West Bengal & Sikkim,1960,2610.4,6.6,350,2181.9,71.9
ROW506,Sub Himalayan West Bengal & Sikkim,1961,2304.2,50.4,338.1,1780.7,135
ROW507,Sub Himalayan West Bengal & Sikkim,1962,2521.8,54.7,390.3,1996.4,80.4
ROW508,Sub Himalayan West Bengal & Sikkim,1963,2604.8,2.8,459.7,1965.1,177.2
ROW509,Sub Himalayan West Bengal & Sikkim,1964,2981.5,1.2,321.1,2504.7,154.5
ROW510,Sub Himalayan West Bengal & Sikkim,1965,2762.8,22.2,350.1,2318.1,72.4
ROW511,Sub Himalayan West Bengal & Sikkim,1966,2515.4,37.1,286.2,2069.1,123
ROW512,Sub Himalayan West Bengal & Sikkim,1967,2860.5,2.4,397.8,2312.6,147.7
ROW513,Sub Himalayan West Bengal & Sikkim,1968,3378.8,31,362.4,2583.3,402.1
ROW514,Sub Himalayan West Bengal & Sikkim,1969,2424.8,14.3,395.9,1934.7,79.9
ROW515,Sub Himalayan West Bengal & Sikkim,1970,2702.2,31.4,332.8,2274,64
ROW516,Sub Himalayan West Bengal & Sikkim,1971,3226.9,49.7,547.3,2274.5,355.4
ROW517,Sub Himalayan West Bengal & Sikkim,1972,2414.6,51,473.9,1789.7,100
ROW518,Sub Himalayan West Bengal & Sikkim,1973,2804.6,49.7,448,2005.1,301.8
ROW519,Sub Himalayan West Bengal & Sikkim,1974,3341.5,21.6,644.2,2489.4,186.3
ROW520,Sub Himalayan West Bengal & Sikkim,1975,2663.8,50.3,350.4,2080.9,182.2
ROW521,Sub Himalayan West Bengal & Sikkim,1976,2794,59.8,443.6,2140.8,149.8
ROW522,Sub Himalayan West Bengal & Sikkim,1977,2906.4,22.6,621.3,1912.7,349.8
ROW523,Sub Himalayan West Bengal & Sikkim,1978,2377.9,32.6,499.3,1711.2,134.8
ROW524,Sub Himalayan West Bengal & Sikkim,1979,2511.7,34.9,257.7,1862.8,356.3
ROW525,Sub Himalayan West Bengal & Sikkim,1980,3148.6,56.4,507.8,2430.3,154.1
ROW526,Sub Himalayan West Bengal & Sikkim,1981,2969.3,71.8,537.1,2295.8,64.6
ROW527,Sub Himalayan West Bengal & Sikkim,1982,2337.5,10.1,347.1,1895.6,84.7
ROW528,Sub Himalayan West Bengal & Sikkim,1983,2838.7,83.6,458.3,2147.7,149.1
ROW529,Sub Himalayan West Bengal & Sikkim,1984,2748.4,40.6,530,1982.1,195.7
ROW530,Sub Himalayan West Bengal & Sikkim,1985,3037.9,32.7,471.3,2277.3,256.6
ROW531,Sub Himalayan West Bengal & Sikkim,1986,2365.4,7.1,282.4,1838.9,237
ROW532,Sub Himalayan West Bengal & Sikkim,1987,3185.5,38.1,380.5,2609.8,157.1
ROW533,Sub Himalayan West Bengal & Sikkim,1988,3141.5,31.4,436.5,2573.7,99.9
ROW534,Sub Himalayan West Bengal & Sikkim,1989,2854.6,62.6,462.3,2182.5,147.2
ROW535,Sub Himalayan West Bengal & Sikkim,1990,3565.4,113.7,596.6,2726,129.1
ROW536,Sub Himalayan West Bengal & Sikkim,1991,3072.2,65.7,432.2,2474.4,99.9
ROW537,Sub Himalayan West Bengal & Sikkim,1992,2358.9,56.7,363.4,1798.8,140
ROW538,Sub Himalayan West Bengal & Sikkim,1993,2895.9,72.8,516.2,2047.3,259.6
ROW539,Sub Himalayan West Bengal & Sikkim,1994,2127.1,104.6,484,1443.5,95
ROW540,Sub Himalayan West Bengal & Sikkim,1995,3557.7,59,484.4,2812,202.3
ROW541,Sub Himalayan West Bengal & Sikkim,1996,2800.2,65.1,546.2,2081.2,107.7
ROW542,Sub Himalayan West Bengal & Sikkim,1997,2551.4,50.2,362.8,2024.3,114.1
ROW543,Sub Himalayan West Bengal & Sikkim,1998,3655.2,50.6,533.4,2846.9,224.3
ROW544,Sub Himalayan West Bengal & Sikkim,1999,3323.3,14.9,509.3,2537.9,261.2
ROW545,Sub Himalayan West Bengal & Sikkim,2000,2908.1,46.9,566.7,2187.8,106.7
ROW546,Sub Himalayan West Bengal & Sikkim,2001,2612.6,24.5,532.2,1730.6,325.3
ROW547,Sub Himalayan West Bengal & Sikkim,2002,2546.9,40.1,514.4,1897.2,95.2
ROW548,Sub Himalayan West Bengal & Sikkim,2003,2723,96.2,473.2,1895,258.6
ROW549,Sub Himalayan West Bengal & Sikkim,2004,2714.8,31.4,491.5,1980.1,211.8
ROW550,Sub Himalayan West Bengal & Sikkim,2005,2807.7,40.5,541.6,1945.2,280.4
ROW551,Sub Himalayan West Bengal & Sikkim,2006,2262.1,17.7,429.6,1668.2,146.6
ROW552,Sub Himalayan West Bengal & Sikkim,2007,2638.7,84.2,421.8,2042.4,90.3
ROW553,Sub Himalayan West Bengal & Sikkim,2008,2689.8,55.3,393,2117.2,124.3
ROW554,Sub Himalayan West Bengal & Sikkim,2009,2324.7,46.3,478.9,1549.7,249.8
ROW555,Sub Himalayan West Bengal & Sikkim,2010,2612.5,25.2,590.1,1920.9,76.3
ROW556,Sub Himalayan West Bengal & Sikkim,2011,2418.8,28.4,454,1858.7,77.7
ROW557,Sub Himalayan West Bengal & Sikkim,2012,2632.3,29.2,407.7,2056.1,139.3
ROW558,Sub Himalayan West Bengal & Sikkim,2013,2406.1,26.6,443.3,1717.6,218.6
ROW559,Sub Himalayan West Bengal & Sikkim,2014,2322.5,26.8,394.2,1862.6,38.9
ROW560,Sub Himalayan West Bengal & Sikkim,2015,2518.5,30.7,518.4,1883,86.4
ROW561,Sub Himalayan West Bengal & Sikkim,2016,2624.8,27.8,434,2007.1,155.9
ROW562,Sub Himalayan West Bengal & Sikkim,2017,2684.8,8.1,458.2,2047.2,171.3
ROW563,Gangetic West Bengal,1901,1487.7,95.5,189.7,1068,134.5
ROW564,Gangetic West Bengal,1902,1347.6,1.2,309.6,984,52.8
ROW565,Gangetic West Bengal,1903,1354.3,42.1,146.4,959.6,206.2
ROW566,Gangetic West Bengal,1904,1383.1,24,213.3,1106.5,39.3
ROW567,Gangetic West Bengal,1905,1667,80.5,326.4,1147.6,112.5
ROW568,Gangetic West Bengal,1906,1395.5,170.4,135.7,936.9,152.5
ROW569,Gangetic West Bengal,1907,1337.1,24.9,226.9,1047.3,38
ROW570,Gangetic West Bengal,1908,1399.8,32.1,117,1229.2,21.5
ROW571,Gangetic West Bengal,1909,1697.7,12,243,1344.7,98
ROW572,Gangetic West Bengal,1910,1385.9,33.8,159.5,1021.7,170.9
ROW573,Gangetic West Bengal,1911,1264.9,4.1,188.5,966.7,105.6
ROW574,Gangetic West Bengal,1912,1347.4,25.4,229.8,914,178.2
ROW575,Gangetic West Bengal,1913,1826.8,114.8,204.9,1356.2,150.9
ROW576,Gangetic West Bengal,1914,1383.8,31,309.1,998.8,44.9
ROW577,Gangetic West Bengal,1915,1310.3,15.2,228.5,919,147.6
ROW578,Gangetic West Bengal,1916,1600.5,2.7,101.1,1131.7,365
ROW579,Gangetic West Bengal,1917,1775.7,34,220.5,1153.2,368
ROW580,Gangetic West Bengal,1918,1395.3,1.3,281.8,1104.8,7.4
ROW581,Gangetic West Bengal,1919,1482.3,61.2,197.6,1139.8,83.7
ROW582,Gangetic West Bengal,1920,1363.5,37.1,244.1,973.7,108.6
ROW583,Gangetic West Bengal,1921,1300.2,46.6,123.9,1077.8,51.9
ROW584,Gangetic West Bengal,1922,1655.7,10.5,95.5,1467.8,81.9
ROW585,Gangetic West Bengal,1923,1285.2,92.3,101.8,1000.8,90.3
ROW586,Gangetic West Bengal,1924,1266.5,13.5,103.7,1004.7,144.6
ROW587,Gangetic West Bengal,1925,1273.7,25.5,213.5,847.1,187.6
ROW588,Gangetic West Bengal,1926,1705.2,35.9,222.4,1358,88.9
ROW589,Gangetic West Bengal,1927,1190.7,69,128.1,931.3,62.3
ROW590,Gangetic West Bengal,1928,1625,16,163.8,1293.5,151.7
ROW591,Gangetic West Bengal,1929,1557.4,56,133.1,1072.3,296
ROW592,Gangetic West Bengal,1930,1381,13.9,124.8,1105,137.3
ROW593,Gangetic West Bengal,1931,1475.7,76.8,161.3,1009.4,228.2
ROW594,Gangetic West Bengal,1932,1306.8,12.9,233.6,885.9,174.4
ROW595,Gangetic West Bengal,1933,1867.1,69.6,250.9,1398.9,147.7
ROW596,Gangetic West Bengal,1934,1117.6,25.1,99.1,875.7,117.7
ROW597,Gangetic West Bengal,1935,1015.1,38.4,99,866.5,11.2
ROW598,Gangetic West Bengal,1936,1505.7,22.4,260.5,1136.6,86.2
ROW599,Gangetic West Bengal,1937,1522.5,112.8,155.7,1142.5,111.5
ROW600,Gangetic West Bengal,1938,1337.8,48.8,246.6,949.3,93.1
ROW601,Gangetic West Bengal,1939,1698.5,25.5,101.3,1329.1,242.6
ROW602,Gangetic West Bengal,1940,1358.7,30.4,221.1,1038.2,69
ROW603,Gangetic West Bengal,1941,1801.1,29.7,115.8,1361.3,294.3
ROW604,Gangetic West Bengal,1942,1615.7,17.9,130.9,1310.4,156.5
ROW605,Gangetic West Bengal,1943,1446.3,65.1,155.9,1135.3,90
ROW606,Gangetic West Bengal,1944,1406.4,84.4,121.1,1121.7,79.2
ROW607,Gangetic West Bengal,1945,1271.5,31.6,191,804.3,244.6
ROW608,Gangetic West Bengal,1946,1714.2,4.2,260.4,1224.3,225.3
ROW609,Gangetic West Bengal,1947,1363.1,16.5,165.7,1051,129.9
ROW610,Gangetic West Bengal,1948,1532,58.1,236.9,1006.7,230.3
ROW611,Gangetic West Bengal,1949,1493.5,9.8,337.1,1034.8,111.8
ROW612,Gangetic West Bengal,1950,1615.8,6.5,141.2,1259.6,208.5
ROW613,Gangetic West Bengal,1951,1214,0.4,142.6,894.6,176.4
ROW614,Gangetic West Bengal,1952,1395.7,1.4,200,1032.2,162.1
ROW615,Gangetic West Bengal,1953,1505.8,39.9,80.3,1291,94.6
ROW616,Gangetic West Bengal,1954,1080,18.2,100.5,875,86.3
ROW617,Gangetic West Bengal,1955,1268.3,5.2,83.7,953.5,225.9
ROW618,Gangetic West Bengal,1956,1714.2,38.4,217.9,1283.7,174.2
ROW619,Gangetic West Bengal,1957,1130.6,76.8,31.1,984.4,38.3
ROW620,Gangetic West Bengal,1958,1151.1,38.3,109.5,885.1,118.2
ROW621,Gangetic West Bengal,1959,1812.6,46.2,136.9,1297.6,331.9
ROW622,Gangetic West Bengal,1960,1245.5,2,154.1,1017.7,71.7
ROW623,Gangetic West Bengal,1961,1290.5,86.9,111.6,990.1,101.9
ROW624,Gangetic West Bengal,1962,1173.4,21.9,140.8,869.6,141.1
ROW625,Gangetic West Bengal,1963,1289.6,2.8,170.9,974.4,141.5
ROW626,Gangetic West Bengal,1964,1278.4,13.8,161,971.6,132
ROW627,Gangetic West Bengal,1965,1263.9,34.2,124.6,1024.5,80.6
ROW628,Gangetic West Bengal,1966,1118.7,37.5,66.8,888.5,125.9
ROW629,Gangetic West Bengal,1967,1348.4,55.8,163.2,1074.4,55
ROW630,Gangetic West Bengal,1968,1597.8,13.3,55.8,1374.4,154.3
ROW631,Gangetic West Bengal,1969,1404.1,9.8,190.1,1134.9,69.3
ROW632,Gangetic West Bengal,1970,1648.4,25.9,111.1,1300.6,210.8
ROW633,Gangetic West Bengal,1971,2099.8,44.8,301.1,1559,194.9
ROW634,Gangetic West Bengal,1972,1333.2,45.9,45.6,1179.9,61.8
ROW635,Gangetic West Bengal,1973,1735.1,10.2,227.8,1245.7,251.4
ROW636,Gangetic West Bengal,1974,1470.6,3.6,207.4,1114.7,144.9
ROW637,Gangetic West Bengal,1975,1466.2,28.6,114.5,1138.9,184.2
ROW638,Gangetic West Bengal,1976,1240.6,32.8,201.3,922.6,83.9
ROW639,Gangetic West Bengal,1977,1840.6,35.9,273.6,1361,170.1
ROW640,Gangetic West Bengal,1978,1872.7,22.6,216.6,1468,165.5
ROW641,Gangetic West Bengal,1979,1157.8,43.3,58.7,975.9,79.9
